sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121131239,Storage Pool,StoragePool002,2023-10-11 00:00:00,58.88483667270209,1299185664,1809855725.224609,1065730587.810059,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-12 00:00:00,58.9756100910356,1299185664,1809855725.224609,1067373455.71875,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-13 00:00:00,59.184822947565706,1299185664,1809855725.224609,1071159906.580566,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-14 00:00:00,59.26854361231389,1299185664,1809855725.224609,1072675129.824707,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-15 00:00:00,59.31045315824257,1299185664,1809855725.224609,1073433632.141113,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-16 00:00:00,59.34137753925126,1299185664,1809855725.224609,1073993318.821289,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-17 00:00:00,59.38284297905243,1299185664,1809855725.224609,1074743783.45752,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-18 00:00:00,59.44389757606959,1299185664,1809855725.224609,1075848783.577148,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-19 00:00:00,59.578767238987886,1299185664,1809855725.224609,1078289729.893066,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-20 00:00:00,59.79305187868445,1299185664,1809855725.224609,1082167972.712891,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-21 00:00:00,59.8165102643512,1299185664,1809855725.224609,1082592535.648926,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-22 00:00:00,59.83077337855772,1299185664,1809855725.224609,1082850677.437988,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-23 00:00:00,59.84256880882571,1299185664,1809855725.224609,1083064157.708008,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-24 00:00:00,59.85578511652516,1299185664,1809855725.224609,1083303353.80957,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-25 00:00:00,59.86830814131626,1299185664,1809855725.224609,1083530002.490723,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-26 00:00:00,59.92529090624732,1299185664,1809855725.224609,1084561308.324219,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-27 00:00:00,60.67081057489867,1299185664,1809855725.224609,1098054138.729981,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-28 00:00:00,57.27553524130367,1224736768,1809855725.224609,1036604553.717773,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-29 00:00:00,57.28297500252106,1224736768,1809855725.224609,1036739202.662109,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-30 00:00:00,57.2756582699833,1224736768,1809855725.224609,1036606780.359375,Array3
20231121131239,Storage Pool,StoragePool002,2023-10-31 00:00:00,57.25092956630061,1224736768,1809855725.224609,1036159226.5,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-01 00:00:00,57.21991004241916,1224736768,1809855725.224609,1035597817.871094,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-02 00:00:00,57.25905149315668,1224736768,1809855725.224609,1036306221.658203,Array3
20231121131110,Array,System,2022-12-30 00:00:00,26.99063501051076,,3619711450.449219,976983106.024414,Array2
20231121131110,Array,System,2022-12-31 00:00:00,27.16379338726597,,3619711450.449219,983250939.615234,Array2
20231121131110,Array,System,2023-01-01 00:00:00,27.137353851978943,,3619711450.449219,982293904.729004,Array2
20231121131110,Array,System,2023-01-02 00:00:00,27.153979693040977,,3619711450.449219,982895712.20166,Array2
20231121131110,Array,System,2023-01-03 00:00:00,27.18621145837261,,3619711450.449219,984062409.102051,Array2
20231121131110,Array,System,2023-01-04 00:00:00,27.200126207516583,,3619711450.449219,984566082.870117,Array2
20231121131110,Array,System,2023-01-05 00:00:00,27.22951501207713,,3619711450.449219,985629872.793945,Array2
20231121131110,Array,System,2023-01-06 00:00:00,27.229404926229307,,3619711450.449219,985625888.003906,Array2
20231121131110,Array,System,2023-01-07 00:00:00,27.245037756171588,,3619711450.449219,986191751.339356,Array2
20231121131110,Array,System,2023-01-08 00:00:00,27.295775475187124,,3619711450.449219,988028310.364258,Array2
20231121131110,Array,System,2023-01-09 00:00:00,27.31238057336594,,3619711450.449219,988629367.004395,Array2
20231121131110,Array,System,2023-01-10 00:00:00,28.019682145590583,,3619711450.449219,1014231643.003418,Array2
20231121131110,Array,System,2023-01-11 00:00:00,28.35702084458121,,3619711450.449219,1026442330.517578,Array2
20231121131110,Array,System,2023-01-12 00:00:00,28.451191852019804,,3619711450.449219,1029851049.256836,Array2
20231121131110,Array,System,2023-01-13 00:00:00,28.45977423715988,,3619711450.449219,1030161706.834473,Array2
20231121131110,Array,System,2023-01-14 00:00:00,28.490790760866947,,3619711450.449219,1031284415.494629,Array2
20231121131110,Array,System,2023-01-15 00:00:00,28.519624596254108,,3619711450.449219,1032328117.135742,Array2
20231121131110,Array,System,2023-01-16 00:00:00,28.52377697358293,,3619711450.449219,1032478421.213379,Array2
20231121131110,Array,System,2023-01-17 00:00:00,28.549035844374067,,3619711450.449219,1033392719.45166,Array2
20231121131110,Array,System,2023-01-18 00:00:00,28.612704498708457,,3619711450.449219,1035697341.022949,Array2
20231121131110,Array,System,2023-01-19 00:00:00,28.62649690083814,,3619711450.449219,1036196586.182129,Array2
20231121131110,Array,System,2023-01-20 00:00:00,28.658201131134028,,3619711450.449219,1037344187.836426,Array2
20231121131110,Array,System,2023-01-21 00:00:00,28.716899675189143,,3619711450.449219,1039468905.756836,Array2
20231121131110,Array,System,2023-01-22 00:00:00,28.761878731180936,,3619711450.449219,1041097017.796875,Array2
20231121131110,Array,System,2023-01-23 00:00:00,28.805884134818275,,3619711450.449219,1042689886.431152,Array2
20231121131110,Array,System,2023-01-24 00:00:00,28.90637739994189,,3619711450.449219,1046327452.655762,Array2
20231121131110,Array,System,2023-01-25 00:00:00,28.96446150467033,,3619711450.449219,1048429929.645508,Array2
20231121131110,Array,System,2023-01-26 00:00:00,29.00132950933032,,3619711450.449219,1049764445.031738,Array2
20231121131110,Array,System,2023-01-27 00:00:00,29.09065146686124,,3619711450.449219,1052997642.15625,Array2
20231121131110,Array,System,2023-01-28 00:00:00,29.123797694301278,,3619711450.449219,1054197439.946289,Array2
20231121131110,Array,System,2023-01-29 00:00:00,29.159971194321656,,3619711450.449219,1055506816.268555,Array2
20231121131110,Array,System,2023-01-30 00:00:00,29.192666816133087,,3619711450.449219,1056690303.435059,Array2
20231121131110,Array,System,2023-01-31 00:00:00,29.226635657607464,,3619711450.449219,1057919877.479492,Array2
20231121131110,Array,System,2023-02-01 00:00:00,29.276234279855828,,3619711450.449219,1059715204.488281,Array2
20231121131110,Array,System,2023-02-02 00:00:00,29.29224560329809,,3619711450.449219,1060294768.196289,Array2
20231121131110,Array,System,2023-02-03 00:00:00,29.33378834990231,,3619711450.449219,1061798495.751953,Array2
20231121131110,Array,System,2023-02-04 00:00:00,29.377504695016192,,3619711450.449219,1063380901.301758,Array2
20231121131110,Array,System,2023-02-05 00:00:00,29.402086664233146,,3619711450.449219,1064270697.65625,Array2
20231121131110,Array,System,2023-02-06 00:00:00,29.408420281311088,,3619711450.449219,1064499956.318848,Array2
20231121131110,Array,System,2023-02-07 00:00:00,29.42309185688947,,3619711450.449219,1065031025.02002,Array2
20231121131110,Array,System,2023-02-08 00:00:00,29.49518674338912,,3619711450.449219,1067640651.881836,Array2
20231121131110,Array,System,2023-02-09 00:00:00,29.55222453805136,,3619711450.449219,1069705255.466309,Array2
20231121131110,Array,System,2023-02-10 00:00:00,29.63609710281586,,3619711450.449219,1072741200.296875,Array2
20231121131110,Array,System,2023-02-11 00:00:00,29.677222752618587,,3619711450.449219,1074229830.151856,Array2
20231121131110,Array,System,2023-02-12 00:00:00,29.70934530434742,,3619711450.449219,1075392573.834961,Array2
20231121131110,Array,System,2023-02-13 00:00:00,29.701186707533044,,3619711450.449219,1075097256.171875,Array2
20231121131110,Array,System,2023-02-14 00:00:00,29.72711454612544,,3619711450.449219,1076035769.114258,Array2
20231121131110,Array,System,2023-02-15 00:00:00,29.773730102838773,,3619711450.449219,1077723117.758301,Array2
20231121131110,Array,System,2023-02-16 00:00:00,29.740871228497717,,3619711450.449219,1076533721.321289,Array2
20231121131110,Array,System,2023-02-17 00:00:00,29.825157604990935,,3619711450.449219,1079584644.942383,Array2
20231121131110,Array,System,2023-02-18 00:00:00,29.80469829427425,,3619711450.449219,1078844076.929688,Array2
20231121131110,Array,System,2023-02-19 00:00:00,29.809356189401772,,3619711450.449219,1079012679.292969,Array2
20231121131110,Array,System,2023-02-20 00:00:00,29.84411481706072,,3619711450.449219,1080270841.318359,Array2
20231121131110,Array,System,2023-02-21 00:00:00,29.87443305110725,,3619711450.449219,1081368273.907715,Array2
20231121131110,Array,System,2023-02-22 00:00:00,29.72077383576532,,3619711450.449219,1075806253.695313,Array2
20231121131110,Array,System,2023-02-23 00:00:00,29.8053255295994,,3619711450.449219,1078866781.038574,Array2
20231121131110,Array,System,2023-02-24 00:00:00,29.97118879718721,,3619711450.449219,1084870552.727539,Array2
20231121131110,Array,System,2023-02-25 00:00:00,29.985877126261865,,3619711450.449219,1085402227.856934,Array2
20231121131110,Array,System,2023-02-26 00:00:00,30.01645148224313,,3619711450.449219,1086508931.321289,Array2
20231121131110,Array,System,2023-02-27 00:00:00,30.02305436775221,,3619711450.449219,1086747936.724121,Array2
20231121131110,Array,System,2023-02-28 00:00:00,30.11335947697577,,3619711450.449219,1090016721.103027,Array2
20231121131110,Array,System,2023-03-01 00:00:00,30.16457828910761,,3619711450.449219,1091870694.310547,Array2
20231121131110,Array,System,2023-03-02 00:00:00,30.179334192413528,,3619711450.449219,1092404815.432129,Array2
20231121131110,Array,System,2023-03-03 00:00:00,30.16157253022794,,3619711450.449219,1091761894.512207,Array2
20231121131110,Array,System,2023-03-04 00:00:00,30.17930426623776,,3619711450.449219,1092403732.190918,Array2
20231121131110,Array,System,2023-03-05 00:00:00,30.208957541497224,,3619711450.449219,1093477095.190918,Array2
20231121131110,Array,System,2023-03-06 00:00:00,30.22420482263027,,3619711450.449219,1094029002.771973,Array2
20231121131110,Array,System,2023-03-07 00:00:00,30.29330811192651,,3619711450.449219,1096530342.447266,Array2
20231121131110,Array,System,2023-03-08 00:00:00,30.315882851941115,,3619711450.449219,1097347482.896484,Array2
20231121131110,Array,System,2023-03-09 00:00:00,30.31406927027204,,3619711450.449219,1097281836.473145,Array2
20231121131110,Array,System,2023-03-10 00:00:00,30.34477192723949,,3619711450.449219,1098393184.062988,Array2
20231121131110,Array,System,2023-03-11 00:00:00,30.38312004724899,,3619711450.449219,1099781275.354004,Array2
20231121131110,Array,System,2023-03-12 00:00:00,30.41120693803496,,3619711450.449219,1100797939.755859,Array2
20231121131110,Array,System,2023-03-13 00:00:00,30.407020114520176,,3619711450.449219,1100646388.825684,Array2
20231121131110,Array,System,2023-03-14 00:00:00,30.433793663355665,,3619711450.449219,1101615514.038574,Array2
20231121131110,Array,System,2023-03-15 00:00:00,30.457770759492107,,3619711450.449219,1102483415.73291,Array2
20231121131110,Array,System,2023-03-16 00:00:00,30.462618516268613,,3619711450.449219,1102658890.540039,Array2
20231121131110,Array,System,2023-03-17 00:00:00,30.4959189581468,,3619711450.449219,1103864270.447754,Array2
20231121131110,Array,System,2023-03-18 00:00:00,30.516088449922982,,3619711450.449219,1104594347.851074,Array2
20231121131110,Array,System,2023-03-19 00:00:00,30.529326145506527,,3619711450.449219,1105073514.233887,Array2
20231121131110,Array,System,2023-03-20 00:00:00,30.53850314928673,,3619711450.449219,1105405695.290527,Array2
20231121131110,Array,System,2023-03-21 00:00:00,30.48939528361969,,3619711450.449219,1103628132.253906,Array2
20231121131110,Array,System,2023-03-22 00:00:00,30.4854952540503,,3619711450.449219,1103486962.437012,Array2
20231121131110,Array,System,2023-03-23 00:00:00,30.7269980674489,,3619711450.449219,1112228667.426758,Array2
20231121131110,Array,System,2023-03-24 00:00:00,30.696401314325588,,3619711450.449219,1111121153.250488,Array2
20231121131110,Array,System,2023-03-25 00:00:00,30.775135665184507,,3619711450.449219,1113971109.563965,Array2
20231121131110,Array,System,2023-03-26 00:00:00,30.77812200954669,,3619711450.449219,1114079206.612793,Array2
20231121131110,Array,System,2023-03-27 00:00:00,30.779784480281688,,3619711450.449219,1114139383.256348,Array2
20231121131110,Array,System,2023-03-28 00:00:00,30.790594875870116,,3619711450.449219,1114530688.383301,Array2
20231121131110,Array,System,2023-03-29 00:00:00,30.795213518675443,,3619711450.449219,1114697869.925781,Array2
20231121131110,Array,System,2023-03-30 00:00:00,30.816018979679896,,3619711450.449219,1115450967.580078,Array2
20231121131110,Array,System,2023-03-31 00:00:00,30.879090465479507,,3619711450.449219,1117733973.373535,Array2
20231121131110,Array,System,2023-04-01 00:00:00,30.911343195353968,,3619711450.449219,1118901429.129883,Array2
20231121131110,Array,System,2023-04-02 00:00:00,30.916313387231263,,3619711450.449219,1119081335.734375,Array2
20231121131110,Array,System,2023-04-03 00:00:00,30.92255840233676,,3619711450.449219,1119307387.261231,Array2
20231121131110,Array,System,2023-04-04 00:00:00,30.92909359026647,,3619711450.449219,1119543942.207031,Array2
20231121131110,Array,System,2023-04-05 00:00:00,30.95092948840893,,3619711450.449219,1120334338.712402,Array2
20231121131110,Array,System,2023-04-06 00:00:00,30.964124403192805,,3619711450.449219,1120811956.553711,Array2
20231121131110,Array,System,2023-04-07 00:00:00,30.974400974626807,,3619711450.449219,1121183938.786621,Array2
20231121131110,Array,System,2023-04-08 00:00:00,31.050751373429645,,3619711450.449219,1123947602.914551,Array2
20231121131110,Array,System,2023-04-09 00:00:00,31.05084365577142,,3619711450.449219,1123950943.269043,Array2
20231121131110,Array,System,2023-04-10 00:00:00,31.069490123558413,,3619711450.449219,1124625891.598633,Array2
20231121131110,Array,System,2023-04-11 00:00:00,31.09272516352933,,3619711450.449219,1125466933.000977,Array2
20231121131110,Array,System,2023-04-12 00:00:00,31.271840547793605,,3619711450.449219,1131950393.074707,Array2
20231121131110,Array,System,2023-04-13 00:00:00,31.075252407139,,3619711450.449219,1124834469.637207,Array2
20231121131110,Array,System,2023-04-14 00:00:00,30.86852299282833,,3619711450.449219,1117351461.355957,Array2
20231121131110,Array,System,2023-04-15 00:00:00,30.878583117424416,,3619711450.449219,1117715608.837891,Array2
20231121131110,Array,System,2023-04-16 00:00:00,30.870211561389848,,3619711450.449219,1117412582.665527,Array2
20231121131110,Array,System,2023-04-17 00:00:00,31.078333662233057,,3619711450.449219,1124946002.180664,Array2
20231121131110,Array,System,2023-04-18 00:00:00,31.094437228277016,,3619711450.449219,1125528904.804688,Array2
20231121131110,Array,System,2023-04-19 00:00:00,31.59553523869395,,3619711450.449219,1143667206.865723,Array2
20231121131110,Array,System,2023-04-20 00:00:00,31.599156357828974,,3619711450.449219,1143798280.929688,Array2
20231121131110,Array,System,2023-04-21 00:00:00,31.60726287509445,,3619711450.449219,1144091713.463379,Array2
20231121131110,Array,System,2023-04-22 00:00:00,31.631637495377447,,3619711450.449219,1144974004.384766,Array2
20231121131110,Array,System,2023-04-23 00:00:00,31.66643104266365,,3619711450.449219,1146233430.399902,Array2
20231121131110,Array,System,2023-04-24 00:00:00,31.660470859832404,,3619711450.449219,1146017688.979492,Array2
20231121131110,Array,System,2023-04-25 00:00:00,31.669732310358093,,3619711450.449219,1146352926.764648,Array2
20231121131110,Array,System,2023-04-26 00:00:00,31.68247395849217,,3619711450.449219,1146814137.661133,Array2
20231121131110,Array,System,2023-04-27 00:00:00,31.74830224620209,,3619711450.449219,1149196931.729004,Array2
20231121131110,Array,System,2023-04-28 00:00:00,32.63114031583182,,3619711450.449219,1181153122.424316,Array2
20231121131110,Array,System,2023-04-29 00:00:00,32.5713090407891,,3619711450.449219,1178987402.910645,Array2
